post_id,row_idx,utility_id,year,language,source_url,task_a_id,task_a_gold,task_b_id,task_b_gold,task_b1_gold
5863036573719940,970,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0YPmWFHGV7A69DTU6SLg6X2KxcSfAocG9WyYX4LDkSjHimmRhxbMQbXx1YfurT5kTl,A1,Water quality / safety / public health,B5,Education / awareness,Education / awareness
1117878248699835,971,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0A1v1ZYMiXK6PSkEQxenNgv7fuFBwee3zA6ovcTfMDFdSQy2MCSEMMMxMwxb1AyYKl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2107112136108522,972,U02,2021,German,https://www.facebook.com/HamburgWasser/posts/pfbid02LbM5Jhodk35cPJ16LGpwd8WyXuLC2hGR9f1agHe5ZSnxwxRZDniYPyYShtY5DfRFl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1356958910994418,973,U03,2016,Portuguese,https://www.facebook.com/photo/?fbid=1356958910994418&set=a.1356252384398404,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1841656532524651,974,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0K2hnUwuxUAMFpakQY8ZPfpCziNt4uK18SkVGpd5suM1badoTjqcHgCexvCAN3E2Vl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10155249101091714,975,U10,2018,Swedish,https://www.facebook.com/photo/?fbid=10155249101091714&set=a.10155210591496714,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
931601797327482,976,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02s3btqgmn6uah8PmJDm4GiWwybyPZvZFEwWQ6DCwnEWUgMQum4oiqJZyKuAHbjoJal,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1828807377272334,977,U02,2020,German,https://www.facebook.com/HamburgWasser/posts/pfbid02cWPcmepnKksCX5XtDXqZaYqfAkS4kBgrpz1Cis2CPCXuPWZjDkvPxYDvcXLxE9r7l,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1220436590101594,978,U02,2025,German,https://www.facebook.com/HamburgWasser/posts/pfbid02h2c2KVamBDN3989SjiQ1kCWHwuF3AyK7Vvkcyp48sDoazjtDmATWGJhyH9kDNeH5l,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1344962786976755,979,U07,2025,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid0XnbsYnbxLKy66cYEWFhNGtJTjfAGFn4XDKDYkB1JB7xmBmyiDp8WmPPuPqG2ncHBl,A1,Water quality / safety / public health,B5,Education / awareness,Education / awareness
3306084169415206,980,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0Y5rhU3VSrYymYuPQ7QFV7ZTZHKnqP37F2eGf7dSWy6bDaTpdJBvU5vxdemHHJCvPl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2337910776285603,981,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02EkMm5d7C5ugq1RkM2ptnzPi6qq5RR8FnZymXW34qPc3BBaTyqbbwyY5FRt4CLDfpl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1317304775012880,982,U01,2017,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/1317304775012880,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
925779434165418,983,U01,2015,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/925779434165418,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10156544999701714,984,U10,2019,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/780710975724319/,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
1119220209998030,985,U09,2025,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0bTLtgpU2duZETkS9NhfVRNPLReNVLeZmpHCYF7UYmo4oE1zpMUMyrwXGWPSqK2VJl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1036837504902968,986,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02FneFpjMtPGPCo6yqdwAiwr4WYhHm5ThjgFqNnapnSFZGVGHL3m41Wmoa9ArTisgvl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
889340713236960,987,U03,2024,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Lk5ovvBc1iet1PDXsFVCsYMUybo9eWdJ5wjhhZHysY8g9sVVFZBkC7tG393TUtKAl,A7,Routine / institutional / customer service / other,B7,Other / unclear,Other / unclear
4290585564351438,988,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02xHyGiXDfUHa3mjMUPo2ndTETtzSAY82aoACi2xUqdDAogjqGstE6mAh17wvzqpjSl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1041863206301340,989,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0JXytoeREJmxNhJcXpKdkgHxc76kbwL4EpiH8ajMmVEWXyWh32vvreqDCsj7LkpSJl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10156118364491714,990,U10,2019,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/952001995131062/,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1414002705406230,991,U05,2019,German,https://www.facebook.com/photo/?fbid=1414002705406230&set=a.632073468958361,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
680890617415305,992,U03,2023,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid026jfoFGi9sa3XxQ84uVLEyPng88wj9rSZqTfLYoYK1pzGWXDsbcQR1rVfRw5TBKjql,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10160224409604268,993,U08,2022,French,https://www.facebook.com/eaudeparis/videos/1401415213658911/,A7,Routine / institutional / customer service / other,B2,Instruction / advice to public,Risk / incident communication
969269786483049,994,U01,2016,Finnish,https://www.facebook.com/photo/?fbid=969269786483049&set=a.476477601183072,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1210477310872319,995,U09,2025,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0P1gZgMYC8UkAFdpR9VrUMa1SZQW33QVhvUsuhN2ZeNdmTNv84h6frC3a4qeNg4oPl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1251488415338817,996,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02XreCgJGZ6FxdzKWNnMuPB2Y6tuN7GkCDbuJqKXucoEJxgt1kkgCpu7X6EZHHjFGul,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10159233909126714,997,U10,2023,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02fUqKeuC24HyJrabKADV94o1xysQmREdDtMRJXXtQSzjRTbXtwnVbt3gESq97WbKJl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
663850267002278,998,U04,2014,Norwegian,https://www.facebook.com/photo/?fbid=663850267002278&set=a.485581470263619,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
1368513978401984,999,U09,2025,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02w4mP8P8cB2zSPSmv7F2qvdRfACvrcRaF8CJcm3nnxLsto5NB12zxSH6NT2KmLKobl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1089192456579791,1000,U05,2025,German,https://www.facebook.com/wasserbetriebe/posts/pfbid02Ai6vxuCcjSa9EgGfv3M1yRQpFHPdpAEgoLSsZbuNMTCo1R5ujf5ZoQjbPZm4m6m8l,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
819150087061258,1001,U11,2024,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02u9hWpGZp28fTwMPRMptbCbzFEZhxFqcbBBNYjgaFphfo9bm8Z2zjNG8TpUyPoN4Pl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
983369323972666,1002,U11,2025,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid0ATuYfmz5UZnoD4htJGgTeMRiiZm1wXsN9WftZd3JTy8Ma3LCDRznbkD4oLQE4X1Tl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1173357989818527,1003,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0253P2isSzLcxwPLdXpSrMJE39GqGkd4ZEjYtL3v2CNxEi3nwkB3xTsMqK8b3XYJoKl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1019520525202275,1004,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0YrxiZkCNGjsZAtk7KzwCD5LbVwbGBjU1zVBkHgocFa9gE2etUHrkksKBWwf67zq8l,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1371427335022967,1005,U05,2026,German,https://www.facebook.com/wasserbetriebe/posts/pfbid02YbtWqKWCtFTFFx1CfQr4FWu7TZ4ZbE1CaHCLL35JB9Xte5gQ3MXLxDcq7qNrevGzl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
886448770179122,1006,U08,2024,French,https://www.facebook.com/eaudeparis/videos/992693522500106/,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
2258375280852772,1007,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02B6ASHqf6G8H4YoHtAAXtRseNTXWooEXhx1WrpqFjf9Z5MygvMnCCw2Q57Vh513Fbl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
5058697477540239,1008,U01,2022,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid037g4AQyfkmZjUyTM8FUiREH1UHv8eC4xzfFGsKQGicv1R9zgvUWuS7sWrioAsW8wsl,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
1532300670590922,1009,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02QHBSGmDTLDmx9ew1HvUe5XmW79U5RTCsV4eDEo3w8Zw7aLHqLXRMZ6QBLB4jaN2Pl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
4745050558904934,1010,U01,2022,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid05ju5DHMYCKo73H5yVVnTGMck8Hp9sDuqKzRhLhEUxUjGDxfGh9H6hfZXpJnVEBQrl,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
10158045179319268,1011,U08,2019,French,https://www.facebook.com/eaudeparis/videos/709914826168246/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
595180243955151,1012,U05,2015,German,https://www.facebook.com/photo/?fbid=595180243955151&set=a.632073468958361,A2,Service disruption / repair / infrastructure,B6,Institutional promotion / community news,Institutional / community communication
692167340806915,1013,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=692167340806915&set=a.653490278007955,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5932542550102675,1014,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0s9wLWfSsP8LiSDd61YQ3cn2TzkjFRvswFouHMFz4CXyMd7ikUt6qnoRzZh4vEtqFl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1182058962281763,1015,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02XvaETbSSWbUA2vUTjkT4Kws8zNwtgiK5hnpVFFvpFYpLPqLhZRkDPSANNEZPC6r8l,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2049236841896052,1016,U02,2021,German,https://www.facebook.com/HamburgWasser/videos/367824861589556/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
3952198148137135,1017,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/videos/266823635050330/,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
502829823104324,1018,U04,2013,Norwegian,https://www.facebook.com/Oslovann/posts/502829823104324,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
4737074156316193,1019,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02jjsE86m8C4792quAwpoBgh1QnLbWDRikV25G4ZVgeEXW34FHkyu4DueJoFGZRjqRl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
957670574309637,1020,U01,2016,Finnish,https://www.facebook.com/photo/?fbid=957670574309637&set=a.957670564309638,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
2216338761852525,1021,U02,2022,German,https://www.facebook.com/HamburgWasser/posts/pfbid02wNgBucueRhpgAaNRB7mhRBzGZrjFuozPw8bi7gN5LLcRXTatZdNB61LZWTuuEGHKl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
1044057022284610,1022,U03,2015,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/1044057022284610,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
416449181761878,1023,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/416449181761878,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
10157328676019268,1024,U08,2019,French,https://www.facebook.com/eaudeparis/posts/pfbid02SRF58zbRxWXACJkEXzktUEUumDFA2NwmVPG9mfMzG7kqq7dPa13xn9SV3bai2qztl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
3209308462426111,1025,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0hPMZ5zF1ABy2DdqkPL6bCNSSbHQofQx5unM1Us8hNzakxgRZZT7zuqSp334JuWB1l,A7,Routine / institutional / customer service / other,B2,Instruction / advice to public,Risk / incident communication
334632580357743,1026,U09,2018,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02FmzE6HC8yYzCx6n5duQW4iLfiofJmQtD1ZpPzDHtwCGvWKcYR1eCJZk2kdAh6rhSl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2790315954325366,1027,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Y1badgWyNs7P9bGMLG5ZjMr5RDBGFv6Uph4s9oNzZusxD3fAHuYUzx7vqGCs9cL3l,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1154559160041576,1028,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0tCL9CjpEmXUz4sHgkkDVSTqeThTCYDT3nL67j2ntq5jM2nvoUGQNjL9kYREETYSpl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
772405608263805,1029,U03,2023,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02XtVrkWTd2nXHk5PnnjXtznPrCA4ydRM6dcXt6Yi1BuLrgdomdhLfjxFu3AzC266dl,A7,Routine / institutional / customer service / other,B2,Instruction / advice to public,Risk / incident communication
5852350324788565,1030,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/videos/449195154030259/,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
1293526706109347,1031,U10,2025,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0342QWYCzXb1wBY1NWvwDkMeHr8WxwQThdgcNjKDApFVGemHPLmajREKp8eE7dp3tRl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1012703812139646,1032,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/1012703812139646,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
1645768382113468,1033,U03,2017,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02DNR8sGeAX5hS1QdXFXZ7LreCVNE5pwUjivBUx9M5MJz3KD4G6d544n3ht6oppvBnl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
145633082229964,1034,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/145633082229964,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
1374875256333465,1035,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02z2zNNki6NeQo6UdZHP4g82RaGTg66cbsPJPwsiF8CWZqj49PA7YEHaFbZaadCDVtl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1078112201019606,1036,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02b21GyLq3z2BProFicwpH3cktgyiMBgdMJt6P2b2JafU9WJkb8A9TVSLKuYxuDgkGl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
